"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)\Position (micrometers),0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960,990,1020,1050,1080,1110,1140,1170,1200
2963,0.325986441,0.325461793,0.324414229,0.322847228,0.320766045,0.318177759,0.315091325,0.311517647,0.307469653,0.302962381,0.298013066,0.292641232,0.286868775,0.280720047,0.27422192,0.267403839,0.260297857,0.252938633,0.245363417,0.23761198,0.229726522,0.221751522,0.213733557,0.205721053,0.19776401,0.189913653,0.182222056,0.174741708,0.167525046,0.160623945,0.154089193,0.147969938,0.142313129,0.137162959,0.132560325,0.128542302,0.125141663,0.122386441,0.120299546,0.118898447,0.118194931
2964,0.325951491,0.325427051,0.324379903,0.322813525,0.32073317,0.318145914,0.31506071,0.311488457,0.307442078,0.302936606,0.29798927,0.292619585,0.28684944,0.280703176,0.274207652,0.267392305,0.26028917,0.252932895,0.245360711,0.237612373,0.229730063,0.221758242,0.213743464,0.205734139,0.197780241,0.189932978,0.182244401,0.174766979,0.167553128,0.160654704,0.154122476,0.148005575,0.142350932,0.137202727,0.132601841,0.128585339,0.125185984,0.1224318,0.120345689,0.118945115,0.118241862
2965,0.325916554,0.325392323,0.324345591,0.322779835,0.320700308,0.318114081,0.315030106,0.311459277,0.307414513,0.302910841,0.297965482,0.292597946,0.28683011,0.280686308,0.274193388,0.267380772,0.260280483,0.252927155,0.245358002,0.237612762,0.229733599,0.221764955,0.213753364,0.205747214,0.197796462,0.189952291,0.182266734,0.174792237,0.167581196,0.160685448,0.154155744,0.148041195,0.142388718,0.137242478,0.132643341,0.12862836,0.125230288,0.122477141,0.120391813,0.118991766,0.118288776
2966,0.325881631,0.325357608,0.324311292,0.322746158,0.320667458,0.318082261,0.314999514,0.311430108,0.307386958,0.302885084,0.297941702,0.292576312,0.286810786,0.280669444,0.274179126,0.26736924,0.260271797,0.252921414,0.24535529,0.237613147,0.229737129,0.22177166,0.213763255,0.205760281,0.197812672,0.189971593,0.182289054,0.174817481,0.16760925,0.160716178,0.154188996,0.1480768,0.142426489,0.137282212,0.132684823,0.128671363,0.125274575,0.122522464,0.120437921,0.119038398,0.118335672
2967,0.325846722,0.325322907,0.324277007,0.322712495,0.320634621,0.318050452,0.314968933,0.311400949,0.307359412,0.302859336,0.297917929,0.292554686,0.286791467,0.280652585,0.274164867,0.26735771,0.26026311,0.252915671,0.245352575,0.237613528,0.229740654,0.221778359,0.213773138,0.205773338,0.197828872,0.189990883,0.182311361,0.174842712,0.167637289,0.160746892,0.154222233,0.148112389,0.142464243,0.137321929,0.132726288,0.128714349,0.125318844,0.12256777,0.12048401,0.119085013,0.118382551
2968,0.325811827,0.32528822,0.324242735,0.322678845,0.320601797,0.318018656,0.314938363,0.311371802,0.307331876,0.302833596,0.297894164,0.292533066,0.286772154,0.28063573,0.274150611,0.267346181,0.260254424,0.252909927,0.245349858,0.237613904,0.229744173,0.221785051,0.213783013,0.205786385,0.197845061,0.190010162,0.182333656,0.174867929,0.167665315,0.160777592,0.154255454,0.148147961,0.14250198,0.137361629,0.132767736,0.128757318,0.125363096,0.122613059,0.120530083,0.119131611,0.118429412
2969,0.325776946,0.325253547,0.324208477,0.322645208,0.320568985,0.317986872,0.314907805,0.311342665,0.30730435,0.302807866,0.297870407,0.292511452,0.286752846,0.280618879,0.274136357,0.267334654,0.260245737,0.252904182,0.245347138,0.237614277,0.229747687,0.221791737,0.21379288,0.205799423,0.197861239,0.190029429,0.182355938,0.174893133,0.167693326,0.160808277,0.15428866,0.148183518,0.142539701,0.137401313,0.132809168,0.12880027,0.12540733,0.12265833,0.120576137,0.119178191,0.118476256
2970,0.325742078,0.325218887,0.324174232,0.322611584,0.320536186,0.3179551,0.314877258,0.311313538,0.307276834,0.302782144,0.297846658,0.292489845,0.286733543,0.280602032,0.274122107,0.267323128,0.260237051,0.252898435,0.245344415,0.237614645,0.229751195,0.221798415,0.213802738,0.205812452,0.197877408,0.190048684,0.182378208,0.174918323,0.167721323,0.160838947,0.154321851,0.148219059,0.142577406,0.13744098,0.132850582,0.128843204,0.125451547,0.122703584,0.120622175,0.119224753,0.118523081
2971,0.325707225,0.325184241,0.324140001,0.322577973,0.3205034,0.31792334,0.314846723,0.311284422,0.307249327,0.302756431,0.297822916,0.292468245,0.286714246,0.280585189,0.274107859,0.267311603,0.260228365,0.252892687,0.24534169,0.237615009,0.229754698,0.221805086,0.213812589,0.205825472,0.197893565,0.190067928,0.182400465,0.1749435,0.167749306,0.160869602,0.154355026,0.148254584,0.142615095,0.137480631,0.13289198,0.128886121,0.125495747,0.12274882,0.120668194,0.119271298,0.11856989
2972,0.325672385,0.325149609,0.324105783,0.322544375,0.320470627,0.317891592,0.3148162,0.311255317,0.307221831,0.302730727,0.297799182,0.292446652,0.286694954,0.28056835,0.274093614,0.26730008,0.260219679,0.252886938,0.245338961,0.237615369,0.229758195,0.221811751,0.213822431,0.205838482,0.197909713,0.190087161,0.18242271,0.174968664,0.167777274,0.160900242,0.154388185,0.148290093,0.142652767,0.137520265,0.13293336,0.128929022,0.12553993,0.122794039,0.120714196,0.119317826,0.11861668
2973,0.325637559,0.32511499,0.324071578,0.322510791,0.320437866,0.317859856,0.314785687,0.311226223,0.307194344,0.302705032,0.297775456,0.292425065,0.286675667,0.280551516,0.274079372,0.267288559,0.260210992,0.252881187,0.24533623,0.237615725,0.229761687,0.221818409,0.213832266,0.205851483,0.197925849,0.190106382,0.182444943,0.174993814,0.167805229,0.160930867,0.154421329,0.148325586,0.142690422,0.137559882,0.132974724,0.128971905,0.125584095,0.12283924,0.120760181,0.119364335,0.118663454
2974,0.325602747,0.325080385,0.324037387,0.322477219,0.320405117,0.317828133,0.314755186,0.311197139,0.307166867,0.302679345,0.297751738,0.292403484,0.286656386,0.280534685,0.274065132,0.267277039,0.260202306,0.252875435,0.245333497,0.237616076,0.229765173,0.22182506,0.213842092,0.205864475,0.197941976,0.190125591,0.182467163,0.175018951,0.167833169,0.160961478,0.154454458,0.148361063,0.142728062,0.137599482,0.13301607,0.12901477,0.125628243,0.122884424,0.120806148,0.119410827,0.118710209
2975,0.325567948,0.325045794,0.32400321,0.322443661,0.320372382,0.317796421,0.314724697,0.311168066,0.307139399,0.302653667,0.297728027,0.292381911,0.28663711,0.280517859,0.274050896,0.26726552,0.26019362,0.252869682,0.24533076,0.237616424,0.229768654,0.221831704,0.21385191,0.205877457,0.197958092,0.190144789,0.18248937,0.175044075,0.167861096,0.160992074,0.154487572,0.148396525,0.142765685,0.137639066,0.1330574,0.129057619,0.125672373,0.122929591,0.120852098,0.119457302,0.118756947
2976,0.325533164,0.325011216,0.323969046,0.322410116,0.320339659,0.317764722,0.314694219,0.311139003,0.307111941,0.302627998,0.297704324,0.292360343,0.28661784,0.280501037,0.274036662,0.267254003,0.260184934,0.252863927,0.245328021,0.237616767,0.22977213,0.221838342,0.213861721,0.20589043,0.197974197,0.190163975,0.182511565,0.175069185,0.167889008,0.161022655,0.15452067,0.14843197,0.142803292,0.137678633,0.133098712,0.129100451,0.125716486,0.12297474,0.12089803,0.119503759,0.118803667
2977,0.325498393,0.324976652,0.323934895,0.322376583,0.320306949,0.317733034,0.314663752,0.311109951,0.307084494,0.302602338,0.297680629,0.292338783,0.286598575,0.280484219,0.274022431,0.267242487,0.260176249,0.252858171,0.245325279,0.237617107,0.2297756,0.221844972,0.213871523,0.205903394,0.197990292,0.19018315,0.182533748,0.175094282,0.167916906,0.161053221,0.154553752,0.148467399,0.142840882,0.137718183,0.133140008,0.129143265,0.125760582,0.123019871,0.120943944,0.119550198,0.11885037
2978,0.325463636,0.324942102,0.323900758,0.322343064,0.320274251,0.317701359,0.314633297,0.31108091,0.307057055,0.302576687,0.297656942,0.292317229,0.286579316,0.280467405,0.274008203,0.267230973,0.260167563,0.252852414,0.245322534,0.237617442,0.229779064,0.221851596,0.213881317,0.205916349,0.198006377,0.190202314,0.182555918,0.175119366,0.16794479,0.161083773,0.154586819,0.148502813,0.142878456,0.137757717,0.133181287,0.129186062,0.125804661,0.123064986,0.120989842,0.11959662,0.118897055
2979,0.325428893,0.324907566,0.323866634,0.322309558,0.320241566,0.317669695,0.314602853,0.311051879,0.307029627,0.302551044,0.297633262,0.292295682,0.286560061,0.280450595,0.273993978,0.26721946,0.260158877,0.252846655,0.245319787,0.237617773,0.229782523,0.221858214,0.213891103,0.205929294,0.198022451,0.190221466,0.182578075,0.175144437,0.16797266,0.161114309,0.154619871,0.148538211,0.142916014,0.137797234,0.133222549,0.129228842,0.125848722,0.123110082,0.121035721,0.119643025,0.118943723
2980,0.325394163,0.324873043,0.323832524,0.322276065,0.320208894,0.317638044,0.31457242,0.311022859,0.307002208,0.302525411,0.29760959,0.292274141,0.286540813,0.280433789,0.273979756,0.267207949,0.260150192,0.252840895,0.245317037,0.2376181,0.229785977,0.221864824,0.213900881,0.20594223,0.198038515,0.190240607,0.182600221,0.175169494,0.168000516,0.161144831,0.154652908,0.148573593,0.142953556,0.137836735,0.133263794,0.129271605,0.125892766,0.123155162,0.121081583,0.119689412,0.118990373
2981,0.325359447,0.324838533,0.323798427,0.322242586,0.320176234,0.317606405,0.314541999,0.31099385,0.306974799,0.302499785,0.297585926,0.292252607,0.286521569,0.280416988,0.273965536,0.267196439,0.260141506,0.252835134,0.245314285,0.237618423,0.229789425,0.221871428,0.213910651,0.205955157,0.198054569,0.190259736,0.182622354,0.175194538,0.168028358,0.161175338,0.154685929,0.148608959,0.142991081,0.137876219,0.133305022,0.129314351,0.125936793,0.123200224,0.121127428,0.119735781,0.119037006
2982,0.325324745,0.324804038,0.323764343,0.322209119,0.320143587,0.317574778,0.314511589,0.310964851,0.3069474,0.302474169,0.297562269,0.292231079,0.286502332,0.280400191,0.273951319,0.267184931,0.260132821,0.252829372,0.245311529,0.237618742,0.229792867,0.221878025,0.213920413,0.205968075,0.198070612,0.190278854,0.182644474,0.175219568,0.168056186,0.161205831,0.154718934,0.148644309,0.14302859,0.137915686,0.133346233,0.12935708,0.125980803,0.123245269,0.121173255,0.119782133,0.119083621
2983,0.325290057,0.324769556,0.323730273,0.322175665,0.320110952,0.317543163,0.314481191,0.310935862,0.306920011,0.302448562,0.29753862,0.292209558,0.286483099,0.280383397,0.273937105,0.267173424,0.260124136,0.252823608,0.245308771,0.237619057,0.229796305,0.221884615,0.213930167,0.205980983,0.198086645,0.19029796,0.182666582,0.175244585,0.168083999,0.161236308,0.154751925,0.148679643,0.143066083,0.137955137,0.133387428,0.129399792,0.126024795,0.123290296,0.121219065,0.119828467,0.119130218
2984,0.325255382,0.324735087,0.323696216,0.322142224,0.32007833,0.31751156,0.314450804,0.310906885,0.306892631,0.302422963,0.297514979,0.292188044,0.286463872,0.280366608,0.273922894,0.267161919,0.260115451,0.252817843,0.245306011,0.237619368,0.229799737,0.221891198,0.213939913,0.205993882,0.198102668,0.190317055,0.182688678,0.17526959,0.168111799,0.161266771,0.1547849,0.148714961,0.143103559,0.137994571,0.133428605,0.129442486,0.12606877,0.123335306,0.121264857,0.119874784,0.119176798
2985,0.325220722,0.324700632,0.323662173,0.322108797,0.320045721,0.317479969,0.314420428,0.310877917,0.306865261,0.302397373,0.297491346,0.292166536,0.28644465,0.280349824,0.273908686,0.267150415,0.260106766,0.252812077,0.245303247,0.237619675,0.229803163,0.221897775,0.213949651,0.206006772,0.19811868,0.190336139,0.182710761,0.17529458,0.168139584,0.161297219,0.15481786,0.148750264,0.143141019,0.138033988,0.133469765,0.129485164,0.126112727,0.123380298,0.121310632,0.119921083,0.11922336
2986,0.325186075,0.324666191,0.323628143,0.322075382,0.320013124,0.31744839,0.314390064,0.310848961,0.306837901,0.302371792,0.29746772,0.292145035,0.286425434,0.280333043,0.273894481,0.267138913,0.260098081,0.25280631,0.245300481,0.237619978,0.229806584,0.221904345,0.213959381,0.206019653,0.198134682,0.190355211,0.182732833,0.175319558,0.168167356,0.161327653,0.154850804,0.148785551,0.143178463,0.138073389,0.133510909,0.129527824,0.126156668,0.123425273,0.121356389,0.119967364,0.119269905
2987,0.325151441,0.324631764,0.323594126,0.32204198,0.319980539,0.317416823,0.314359711,0.310820015,0.30681055,0.302346219,0.297444102,0.29212354,0.286406223,0.280316266,0.273880278,0.267127412,0.260089397,0.252800541,0.245297713,0.237620277,0.22981,0.221910908,0.213969103,0.206032525,0.198150673,0.190374272,0.182754891,0.175344522,0.168195114,0.161358072,0.154883733,0.148820822,0.143215891,0.138112773,0.133552036,0.129570467,0.126200591,0.123470231,0.121402128,0.120013628,0.119316432
2988,0.325116821,0.324597349,0.323560123,0.322008592,0.319947968,0.317385268,0.314329369,0.31079108,0.306783209,0.302320656,0.297420492,0.292102052,0.286387018,0.280299494,0.273866079,0.267115913,0.260080712,0.252794771,0.245294942,0.237620572,0.229813411,0.221917465,0.213978817,0.206045388,0.198166655,0.190393322,0.182776938,0.175369473,0.168222857,0.161388476,0.154916647,0.148856077,0.143253302,0.138152141,0.133593146,0.129613093,0.126244497,0.123515171,0.121447851,0.120059875,0.119362941
2989,0.325082215,0.324562949,0.323526133,0.321975216,0.319915409,0.317353725,0.314299039,0.310762155,0.306755878,0.302295101,0.29739689,0.292080571,0.286367818,0.280282726,0.273851882,0.267104415,0.260072028,0.252789,0.245292168,0.237620863,0.229816816,0.221924015,0.213988523,0.206058241,0.198182626,0.19041236,0.182798972,0.175394411,0.168250587,0.161418865,0.154949546,0.148891316,0.143290698,0.138191492,0.133634239,0.129655702,0.126288385,0.123560094,0.121493555,0.120106104,0.119409433
2990,0.325047623,0.324528562,0.323492156,0.321941854,0.319882862,0.317322193,0.31426872,0.310733241,0.306728556,0.302269555,0.297373295,0.292059096,0.286348623,0.280265962,0.273837688,0.267092919,0.260063343,0.252783228,0.245289391,0.23762115,0.229820215,0.221930559,0.213998222,0.206071085,0.198198586,0.190431387,0.182820994,0.175419336,0.168278303,0.16144924,0.154982429,0.14892654,0.143328077,0.138230826,0.133675315,0.129698294,0.126332256,0.123604999,0.121539243,0.120152315,0.119455908
2991,0.325013044,0.324494189,0.323458193,0.321908504,0.319850328,0.317290674,0.314238412,0.310704337,0.306701245,0.302244017,0.297349708,0.292037628,0.286329434,0.280249202,0.273823497,0.267081424,0.260054659,0.252777454,0.245286612,0.237621433,0.22982361,0.221937095,0.214007912,0.20608392,0.198214537,0.190450402,0.182843003,0.175444248,0.168306004,0.1614796,0.155015297,0.148961748,0.143365439,0.138270144,0.133716374,0.129740869,0.12637611,0.123649887,0.121584912,0.120198509,0.119502365
2992,0.324978479,0.324459829,0.323424243,0.321875168,0.319817806,0.317259167,0.314208116,0.310675444,0.306673943,0.302218489,0.297326128,0.292016167,0.28631025,0.280232446,0.273809309,0.267069931,0.260045976,0.252771679,0.245283831,0.237621712,0.229826999,0.221943625,0.214017594,0.206096747,0.198230477,0.190469407,0.182865,0.175469146,0.168333692,0.161509945,0.15504815,0.14899694,0.143402786,0.138309445,0.133757416,0.129783427,0.126419947,0.123694758,0.121630565,0.120244686,0.119548804
2993,0.324943928,0.324425483,0.323390307,0.321841844,0.319785297,0.317227672,0.314177831,0.310646561,0.30664665,0.302192969,0.297302557,0.291994712,0.286291072,0.280215694,0.273795123,0.26705844,0.260037292,0.252765903,0.245281046,0.237621986,0.229830383,0.221950149,0.214027269,0.206109563,0.198246407,0.1904884,0.182886985,0.175494032,0.168361366,0.161540276,0.155080987,0.149032116,0.143440116,0.13834873,0.133798442,0.129825967,0.126463767,0.123739611,0.1216762,0.120290844,0.119595226
2994,0.32490939,0.32439115,0.323356383,0.321808533,0.319752801,0.317196189,0.314147557,0.310617689,0.306619367,0.302167457,0.297278993,0.291973263,0.286271899,0.280198947,0.273780941,0.26704695,0.260028608,0.252760126,0.24527826,0.237622258,0.229833761,0.221956666,0.214036936,0.206122371,0.198262327,0.190507381,0.182908958,0.175518904,0.168389026,0.161570592,0.155113809,0.149067276,0.143477431,0.138387998,0.133839451,0.129868491,0.126507569,0.123784447,0.121721817,0.120336986,0.11964163
2995,0.324874866,0.324356831,0.323322473,0.321775236,0.319720317,0.317164718,0.314117295,0.310588828,0.306592094,0.302141955,0.297255436,0.291951821,0.286252731,0.280182204,0.273766761,0.267035461,0.260019925,0.252754347,0.24527547,0.237622525,0.229837134,0.221963176,0.214046595,0.20613517,0.198278237,0.190526352,0.182930918,0.175543763,0.168416671,0.161600894,0.155146616,0.149102421,0.143514729,0.13842725,0.133880442,0.129910997,0.126551354,0.123829265,0.121767417,0.120383109,0.119688017
2996,0.324840356,0.324322525,0.323288577,0.321741951,0.319687846,0.317133259,0.314087044,0.310559977,0.306564831,0.302116461,0.297231888,0.291930386,0.286233569,0.280165464,0.273752585,0.267023974,0.260011242,0.252748568,0.245272678,0.237622788,0.229840502,0.22196968,0.214056245,0.20614796,0.198294136,0.190545311,0.182952866,0.175568609,0.168444303,0.161631181,0.155179408,0.14913755,0.14355201,0.138466485,0.133921418,0.129953487,0.126595122,0.123874067,0.121812999,0.120429216,0.119734386
2997,0.324805859,0.324288233,0.323254693,0.321708679,0.319655387,0.317101812,0.314056804,0.310531136,0.306537577,0.302090976,0.297208347,0.291908957,0.286214412,0.28014873,0.273738411,0.267012489,0.260002559,0.252742787,0.245269884,0.237623047,0.229843865,0.221976177,0.214065889,0.20616074,0.198310025,0.190564259,0.182974802,0.175593441,0.168471921,0.161661453,0.155212185,0.149172663,0.143589276,0.138505703,0.133962376,0.129995959,0.126638872,0.12391885,0.121858564,0.120475305,0.119780737
2998,0.324771376,0.324253954,0.323220823,0.32167542,0.31962294,0.317070376,0.314026576,0.310502306,0.306510333,0.3020655,0.297184814,0.291887535,0.286195261,0.280131999,0.27372424,0.267001005,0.259993876,0.252737005,0.245267087,0.237623302,0.229847222,0.221982667,0.214075524,0.206173512,0.198325904,0.190583195,0.182996726,0.175618261,0.168499526,0.16169171,0.155244946,0.14920776,0.143626525,0.138544905,0.134003317,0.130038415,0.126682606,0.123963617,0.121904112,0.120521376,0.119827071
2999,0.324736906,0.324219689,0.323186966,0.321642174,0.319590506,0.317038953,0.313996358,0.310473487,0.306483099,0.302040032,0.297161288,0.29186612,0.286176115,0.280115272,0.273710072,0.266989522,0.259985193,0.252731222,0.245264287,0.237623553,0.229850574,0.221989151,0.214085151,0.206186274,0.198341773,0.190602121,0.183018637,0.175643067,0.168527116,0.161721953,0.155277692,0.149242842,0.143663759,0.138584091,0.134044242,0.130080853,0.126726322,0.124008366,0.121949642,0.120567429,0.119873388
