"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)\Position (micrometers),0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960,990,1020,1050,1080,1110,1140,1170,1200
833,0.866578049,0.864554032,0.860474262,0.85427562,0.845864435,0.835118075,0.821887712,0.806002839,0.787278275,0.765524522,0.740562334,0.712242259,0.680469415,0.645232976,0.606638454,0.564939145,0.52056123,0.474115616,0.426389581,0.378313377,0.330901449,0.285174079,0.242071157,0.202373116,0.166643127,0.135199607,0.108120684,0.085275303,0.066371284,0.051009605,0.038735939,0.029083641,0.021605614,0.015895117,0.01159708,0.008412229,0.006096338,0.004456635,0.003346959,0.002662813,0.002337111
834,0.866396685,0.864373372,0.860295073,0.85409879,0.845691042,0.834949451,0.821725506,0.80584908,0.787135425,0.765395503,0.740450531,0.712151459,0.680403688,0.645196456,0.606635023,0.564972025,0.520632504,0.474225759,0.426537069,0.378494494,0.331110364,0.285403232,0.242311915,0.202616588,0.16688099,0.135424789,0.108327812,0.085460873,0.066533588,0.051148474,0.038852404,0.029179557,0.021683328,0.015957187,0.011646075,0.008450593,0.006126317,0.00448025,0.003366015,0.002678936,0.002351801
835,0.866215262,0.864192653,0.860115821,0.853921896,0.845517581,0.834780751,0.821563214,0.805695222,0.786992455,0.76526634,0.74033855,0.712060441,0.680337693,0.645159609,0.6066312,0.565004442,0.52070325,0.474335314,0.426683926,0.37867496,0.331318634,0.285631775,0.242552124,0.202859594,0.167118482,0.135649699,0.108534762,0.08564635,0.066695865,0.05128737,0.038968932,0.029275559,0.021761138,0.016019357,0.011695168,0.008489049,0.006156379,0.00450394,0.003385139,0.002695124,0.002366554
836,0.86603378,0.864011873,0.859936508,0.853744936,0.845344049,0.834611974,0.821400835,0.805541262,0.786849366,0.765137032,0.740226391,0.711969203,0.680271428,0.645122435,0.606626985,0.5650364,0.520773468,0.474444283,0.426830155,0.378854775,0.331526259,0.285859707,0.242791785,0.203102134,0.167355602,0.135874337,0.108741534,0.08583173,0.066858116,0.051426292,0.039085522,0.029371646,0.021839045,0.016081626,0.011744357,0.008527595,0.006186524,0.004527705,0.003404333,0.002711376,0.002381368
837,0.865852238,0.863831033,0.859757134,0.853567912,0.845170449,0.834443121,0.82123837,0.805387203,0.786706158,0.765007579,0.740114055,0.711877748,0.680204896,0.645084934,0.606622378,0.565067898,0.520843161,0.474552668,0.426975755,0.379033941,0.331733241,0.28608703,0.243030897,0.203344207,0.167592351,0.136098701,0.108948127,0.086017015,0.06702034,0.051565239,0.039202174,0.029467817,0.021917048,0.016143995,0.011793642,0.008566231,0.006216752,0.004551545,0.003423595,0.002727692,0.002396244
838,0.865670638,0.863650134,0.859577697,0.853390823,0.844996779,0.834274192,0.821075819,0.805233043,0.786562831,0.764877983,0.740001542,0.711786075,0.680138097,0.645047108,0.606617382,0.565098938,0.520912329,0.474660471,0.42712073,0.37921246,0.33193958,0.286313746,0.243269461,0.203585814,0.167828727,0.136322791,0.10915454,0.086202204,0.067182535,0.051704209,0.039318886,0.029564072,0.021995146,0.016206462,0.011843024,0.008604958,0.006247063,0.004575461,0.003442926,0.002744072,0.002411181
839,0.865488978,0.863469175,0.859398199,0.85321367,0.844823039,0.834105186,0.820913182,0.805078784,0.786419385,0.764748242,0.739888853,0.711694185,0.680071031,0.645008958,0.606611997,0.565129522,0.520980974,0.474767692,0.42726508,0.379390333,0.332145279,0.286539854,0.243507478,0.203826954,0.168064732,0.136546607,0.109360772,0.086387294,0.067344701,0.051843203,0.039435659,0.02966041,0.022073339,0.016269028,0.011892502,0.008643775,0.006277457,0.004599452,0.003462326,0.002760517,0.00242618
840,0.865307259,0.863288155,0.859218639,0.853036452,0.84464923,0.833936104,0.820750458,0.804924424,0.78627582,0.764618357,0.739775988,0.711602078,0.680003699,0.644970485,0.606606224,0.56515965,0.521049098,0.474874333,0.427408807,0.379567561,0.332350338,0.286765356,0.243744949,0.204067629,0.168300364,0.136770148,0.109566823,0.086572286,0.067506837,0.05198222,0.039552491,0.029756831,0.022151627,0.016331691,0.011942076,0.008682682,0.006307934,0.004623519,0.003481795,0.002777025,0.002441241
841,0.865125481,0.863107076,0.859039017,0.852859169,0.844475352,0.833766946,0.820587648,0.804769965,0.786132136,0.764488329,0.739662947,0.711509755,0.679936101,0.644931689,0.606600065,0.565189325,0.521116701,0.474980396,0.427551912,0.379744146,0.332554759,0.286990252,0.243981874,0.204307838,0.168535623,0.136993414,0.109772692,0.086757179,0.067668943,0.052121259,0.039669382,0.029853334,0.022230009,0.016394453,0.011991745,0.008721679,0.006338493,0.004647661,0.003501333,0.002793599,0.002456364
842,0.864943644,0.862925936,0.858859333,0.852681821,0.844301404,0.833597711,0.820424752,0.804615406,0.785988334,0.764358158,0.739549731,0.711417217,0.67986824,0.644892571,0.60659352,0.565218546,0.521183786,0.475085882,0.427694398,0.379920089,0.332758543,0.287214544,0.244218253,0.204547581,0.16877051,0.137216404,0.109978378,0.086941972,0.067831017,0.052260318,0.039786331,0.029949918,0.022308485,0.016457312,0.01204151,0.008760766,0.006369135,0.004671878,0.00352094,0.002810236,0.00247155
843,0.864761748,0.862744737,0.858679588,0.852504408,0.844127387,0.8334284,0.820261771,0.804460747,0.785844414,0.764227844,0.73943634,0.711324463,0.679800114,0.644853132,0.60658659,0.565247316,0.521250354,0.475190794,0.427836265,0.380095393,0.332961691,0.287438232,0.244454087,0.204786859,0.169005023,0.137439118,0.110183881,0.087126665,0.067993058,0.052399398,0.039903338,0.030046584,0.022387055,0.016520268,0.01209137,0.008799943,0.00639986,0.004696171,0.003540616,0.002826939,0.002486797
844,0.864579792,0.862563477,0.858499781,0.852326931,0.843953301,0.833259014,0.820098703,0.804305989,0.785700376,0.764097387,0.739322774,0.711231495,0.679731725,0.644813373,0.606579277,0.565275635,0.521316406,0.475295131,0.427977515,0.380270057,0.333164204,0.287661318,0.244689377,0.205025671,0.169239163,0.137661555,0.110389199,0.087311255,0.068155067,0.052538497,0.040020401,0.03014333,0.022465717,0.016583322,0.012141325,0.008839209,0.006430667,0.004720539,0.003560362,0.002843705,0.002502106
845,0.864397777,0.862382158,0.858319912,0.852149389,0.843779145,0.833089551,0.819935549,0.804151131,0.785556219,0.763966788,0.739209034,0.711138312,0.679663073,0.644773294,0.606571582,0.565303506,0.521381944,0.475398897,0.42811815,0.380444084,0.333366083,0.287883802,0.244924122,0.205264018,0.16947293,0.137883715,0.110594333,0.087495743,0.068317041,0.052677615,0.040137521,0.030240156,0.022544472,0.016646471,0.012191375,0.008878565,0.006461557,0.004744983,0.003580176,0.002860537,0.002517478
846,0.864215703,0.862200778,0.858139981,0.851971782,0.84360492,0.832920012,0.81977231,0.803996174,0.785411945,0.763836046,0.739095121,0.711044916,0.67959416,0.644732898,0.606563505,0.565330928,0.521446968,0.475502091,0.428258172,0.380617474,0.33356733,0.288105685,0.245158325,0.2055019,0.169706323,0.138105597,0.110799281,0.087680128,0.068478981,0.052816751,0.040254696,0.030337061,0.022623318,0.016709718,0.01224152,0.00891801,0.00649253,0.004769502,0.00360006,0.002877433,0.002532912
847,0.864033569,0.862019338,0.857959988,0.85179411,0.843430625,0.832750396,0.819608985,0.803841117,0.785267554,0.763705162,0.738981033,0.710951307,0.679524985,0.644692183,0.606555048,0.565357904,0.521511481,0.475604717,0.42839758,0.380790231,0.333767947,0.288326969,0.245391985,0.205739317,0.169939342,0.1383272,0.111004043,0.087864409,0.068640885,0.052955905,0.040371926,0.030434045,0.022702257,0.01677306,0.012291759,0.008957545,0.006523585,0.004794097,0.003620013,0.002894394,0.002548409
848,0.863851376,0.861837838,0.857779934,0.851616373,0.843256261,0.832580705,0.819445574,0.803685962,0.785123045,0.763574137,0.738866772,0.710857485,0.679455549,0.644651152,0.606546211,0.565384434,0.521575484,0.475706774,0.428536378,0.380962354,0.333967933,0.288547653,0.245625102,0.205976269,0.170171987,0.138548525,0.111208618,0.088048586,0.068802752,0.053095074,0.04048921,0.030531108,0.022781286,0.016836497,0.012342092,0.008997169,0.006554722,0.004818766,0.003640036,0.00291142,0.002563968
849,0.863669124,0.861656278,0.857599817,0.851438572,0.843081828,0.832410938,0.819282078,0.803530707,0.784978418,0.76344297,0.738752339,0.71076345,0.679385853,0.644609805,0.606536996,0.56541052,0.521638977,0.475808266,0.428674567,0.381133845,0.334167291,0.288767739,0.245857678,0.206212757,0.170404258,0.138769571,0.111413006,0.088232657,0.068964583,0.05323426,0.040606548,0.030628248,0.022860407,0.01690003,0.012392519,0.009036881,0.006585941,0.004843512,0.003660128,0.002928511,0.00257959
850,0.863486812,0.861474657,0.857419639,0.851260706,0.842907326,0.832241095,0.819118496,0.803375354,0.784833675,0.763311662,0.738637733,0.710669204,0.679315898,0.644568143,0.606527403,0.565436163,0.521701963,0.475909193,0.428812148,0.381304706,0.334366021,0.288987229,0.246089713,0.206448781,0.170636155,0.138990337,0.111617205,0.088416621,0.069126375,0.05337346,0.040723938,0.030725465,0.022939617,0.016963658,0.01244304,0.009076683,0.006617243,0.004868333,0.003680289,0.002945667,0.002595275
851,0.863304441,0.861292977,0.857239399,0.851082775,0.842732754,0.832071175,0.818954828,0.803219902,0.784688814,0.763180212,0.738522955,0.710574747,0.679245684,0.644526166,0.606517434,0.565461364,0.521764443,0.476009557,0.428949122,0.381474938,0.334564125,0.289206122,0.246321207,0.20668434,0.170867677,0.139210823,0.111821216,0.088600478,0.069288129,0.053512675,0.04084138,0.030822759,0.023018918,0.017027381,0.012493655,0.009116573,0.006648627,0.004893229,0.003700519,0.002962888,0.002611022
852,0.863122011,0.861111236,0.857059096,0.850904779,0.842558113,0.83190118,0.818791075,0.803064351,0.784543837,0.763048622,0.738408004,0.710480079,0.679175212,0.644483876,0.60650709,0.565486125,0.521826419,0.476109358,0.429085492,0.381644543,0.334761604,0.289424419,0.246552161,0.206919435,0.171098824,0.139431028,0.112025037,0.088784228,0.069449843,0.053651903,0.040958874,0.030920129,0.023098308,0.017091198,0.012544362,0.009156553,0.006680093,0.0049182,0.003720819,0.002980174,0.002626832
853,0.862939521,0.860929435,0.856878732,0.850726718,0.842383402,0.831731109,0.818627237,0.802908702,0.784398744,0.762916892,0.738292883,0.7103852,0.679104483,0.644441274,0.606496372,0.565510446,0.52188789,0.4762086,0.429221258,0.381813521,0.33495846,0.289642122,0.246782576,0.207154066,0.171329597,0.139650952,0.112228668,0.088967869,0.069611517,0.053791144,0.041076419,0.031017574,0.023177787,0.01715511,0.012595163,0.00919662,0.006711642,0.004943247,0.003741189,0.002997525,0.002642705
854,0.862756971,0.860747574,0.856698306,0.850548593,0.842208623,0.831560962,0.818463314,0.802752954,0.784253533,0.762785021,0.73817759,0.710290112,0.679033496,0.644398359,0.60648528,0.565534329,0.52194886,0.476307283,0.429356422,0.381981875,0.335154692,0.289859232,0.247012451,0.207388234,0.171559994,0.139870595,0.112432108,0.089151401,0.069773149,0.053930397,0.041194014,0.031115094,0.023257355,0.017219115,0.012646057,0.009236776,0.006743272,0.00496837,0.003761628,0.003014941,0.00265864
855,0.862574363,0.860565652,0.856517818,0.850370403,0.842033774,0.83139074,0.818299305,0.802597107,0.784108207,0.76265301,0.738062127,0.710194814,0.678962253,0.644355134,0.606473816,0.565557775,0.522009329,0.476405408,0.429490986,0.382149606,0.335350304,0.290075749,0.247241789,0.207621938,0.171790016,0.140089956,0.112635356,0.089334822,0.06993474,0.054069661,0.041311659,0.031212689,0.02333701,0.017283213,0.012697044,0.00927702,0.006774985,0.004993567,0.003782137,0.003032423,0.002674639
856,0.862391694,0.860383671,0.856337268,0.850192147,0.841858856,0.831220441,0.818135211,0.802441163,0.783962764,0.762520859,0.737946493,0.710099308,0.678890755,0.644311598,0.60646198,0.565580785,0.522069299,0.476502977,0.429624951,0.382316714,0.335545295,0.290291675,0.247470588,0.207855179,0.172019663,0.140309035,0.112838413,0.089518133,0.070096288,0.054208935,0.041429352,0.031310358,0.023416754,0.017347404,0.012748123,0.009317353,0.006806779,0.00501884,0.003802715,0.00304997,0.002690701
857,0.862208966,0.860201629,0.856156656,0.850013827,0.841683868,0.831050067,0.817971032,0.80228512,0.783817206,0.762388569,0.737830689,0.710003592,0.678819002,0.644267752,0.606449775,0.56560336,0.52212877,0.476599992,0.429758319,0.382483202,0.335739667,0.290507009,0.247698851,0.208087957,0.172248934,0.14052783,0.113041277,0.089701332,0.070257792,0.05434822,0.041547094,0.0314081,0.023496585,0.017411689,0.012799294,0.009357773,0.006838655,0.005044189,0.003823363,0.003067582,0.002706826
858,0.862026179,0.860019526,0.855975982,0.849835443,0.841508811,0.830879617,0.817806768,0.802128979,0.783671531,0.762256139,0.737714715,0.709907669,0.678746994,0.644223598,0.6064372,0.565625502,0.522187745,0.476696454,0.429891091,0.382649071,0.335933421,0.290721754,0.247926576,0.208320272,0.17247783,0.140746343,0.113243947,0.089884419,0.070419252,0.054487513,0.041664883,0.031505914,0.023576503,0.017476065,0.012850558,0.009398281,0.006870613,0.005069613,0.003844081,0.00308526,0.002723015
859,0.861843332,0.859837363,0.855795246,0.849656993,0.841333686,0.830709091,0.817642418,0.80197274,0.783525741,0.76212357,0.737598572,0.709811539,0.678674732,0.644179136,0.606424256,0.565647211,0.522246225,0.476792364,0.430023268,0.382814322,0.336126559,0.29093591,0.248153766,0.208552125,0.172706349,0.140964572,0.113446424,0.090067393,0.070580667,0.054626814,0.041782719,0.031603801,0.023656507,0.017540534,0.012901913,0.009438877,0.006902653,0.005095112,0.003864868,0.003103004,0.002739266
860,0.861660425,0.85965514,0.855614448,0.849478478,0.84115849,0.830538489,0.817477984,0.801816403,0.783379835,0.761990863,0.737482259,0.709715201,0.678602218,0.644134368,0.606410945,0.565668489,0.52230421,0.476887724,0.430154852,0.382978956,0.336319081,0.291149478,0.24838042,0.208783514,0.172934493,0.141182517,0.113648706,0.090250253,0.070742037,0.054766124,0.041900601,0.031701759,0.023736597,0.017605095,0.01295336,0.009479561,0.006934774,0.005120687,0.003885725,0.003120812,0.002755581
861,0.861477459,0.859472857,0.855433588,0.849299899,0.840983226,0.830367812,0.817313465,0.801659968,0.783233814,0.761858016,0.737365778,0.709618657,0.678529451,0.644089292,0.606397268,0.565689338,0.522361703,0.476982535,0.430285844,0.383142976,0.336510989,0.291362459,0.24860654,0.209014442,0.173162261,0.141400177,0.113850792,0.090432998,0.070903359,0.054905439,0.042018529,0.031799789,0.023816773,0.017669747,0.013004898,0.009520332,0.006966978,0.005146337,0.003906652,0.003138687,0.00277196
862,0.861294433,0.859290513,0.855252665,0.849121255,0.840807892,0.830197059,0.817148861,0.801503436,0.783087678,0.761725031,0.737249128,0.709521907,0.678456432,0.644043912,0.606383225,0.565709757,0.522418704,0.477076798,0.430416246,0.383306382,0.336702284,0.291574854,0.248832125,0.209244908,0.173389652,0.141617552,0.114052683,0.090615628,0.071064635,0.055044761,0.042136501,0.031897889,0.023897033,0.01773449,0.013056528,0.00956119,0.006999262,0.005172062,0.003927648,0.003156627,0.002788402
863,0.861111348,0.859108109,0.855071681,0.848942546,0.84063249,0.830026231,0.816984172,0.801346806,0.782941427,0.761591908,0.737132311,0.709424951,0.678383161,0.643998226,0.606368818,0.565729749,0.522475215,0.477170516,0.430546059,0.383469175,0.336892968,0.291786663,0.249057176,0.209474911,0.173616668,0.141834643,0.114254378,0.090798143,0.071225862,0.055184089,0.042254518,0.031996059,0.023977379,0.017799325,0.013108248,0.009602136,0.007031628,0.005197863,0.003948714,0.003174633,0.002804907
864,0.860928203,0.858925644,0.854890635,0.848763772,0.840457018,0.829855327,0.816819399,0.801190079,0.782795061,0.761458647,0.737015325,0.709327789,0.67830964,0.643952237,0.606354048,0.565749314,0.522531238,0.47726369,0.430675285,0.383631358,0.33708304,0.291997888,0.249281694,0.209704454,0.173843306,0.142051447,0.114455875,0.09098054,0.071387041,0.055323421,0.042372579,0.032094298,0.024057809,0.017864249,0.013160059,0.009643168,0.007064076,0.005223739,0.003969851,0.003192705,0.002821476
865,0.860744998,0.858743119,0.854709526,0.848584933,0.840281476,0.829684347,0.816654541,0.801033254,0.78264858,0.761325249,0.736898172,0.709230423,0.678235869,0.643905944,0.606338915,0.565768453,0.522586772,0.47735632,0.430803926,0.383792931,0.337272503,0.29220853,0.249505679,0.209933535,0.174069568,0.142267965,0.114657175,0.09116282,0.07154817,0.055462757,0.042490682,0.032192607,0.024138322,0.017929264,0.013211961,0.009684288,0.007096605,0.00524969,0.003991057,0.003210842,0.002838109
866,0.860561733,0.858560533,0.854528356,0.848406029,0.840105866,0.829513292,0.816489598,0.800876332,0.782501985,0.761191712,0.736780852,0.709132853,0.678161848,0.643859349,0.60632342,0.565787169,0.522641821,0.477448408,0.430931981,0.383953896,0.337461358,0.292418589,0.249729133,0.210162154,0.174295454,0.142484197,0.114858276,0.091344982,0.071709248,0.055602096,0.042608828,0.032290983,0.024218919,0.017994369,0.013263952,0.009725494,0.007129215,0.005275717,0.004012333,0.003229046,0.002854806
867,0.860378409,0.858377887,0.854347123,0.84822706,0.839930187,0.829342162,0.816324571,0.800719312,0.782355275,0.761058039,0.736663365,0.709035079,0.678087578,0.643812452,0.606307564,0.565805461,0.522696385,0.477539956,0.431059454,0.384114254,0.337649606,0.292628066,0.249952055,0.210390313,0.174520963,0.142700142,0.115059179,0.091527025,0.071870276,0.055741437,0.042727016,0.032389428,0.024299599,0.018059563,0.013316034,0.009766787,0.007161907,0.005301819,0.004033679,0.003247315,0.002871566
868,0.860195025,0.85819518,0.854165828,0.848048027,0.839754438,0.829170956,0.816159459,0.800562196,0.782208451,0.760924228,0.736545712,0.708937101,0.67801306,0.643765255,0.606291349,0.565823331,0.522750465,0.477630965,0.431186345,0.384274006,0.337837248,0.292836963,0.250174446,0.210618011,0.174746094,0.1429158,0.115259882,0.091708948,0.072031251,0.055880781,0.042845244,0.03248794,0.024380362,0.018124847,0.013368206,0.009808167,0.00719468,0.005327996,0.004055094,0.00326565,0.00288839
869,0.860011582,0.858012413,0.853984471,0.847868929,0.83957862,0.828999675,0.815994263,0.800404983,0.782061513,0.760790281,0.736427892,0.708838921,0.677938294,0.643717757,0.606274776,0.56584078,0.522804063,0.477721437,0.431312656,0.384433154,0.338024285,0.29304528,0.250396306,0.210845248,0.174970849,0.14313117,0.115460385,0.091890752,0.072192175,0.056020125,0.042963513,0.032586518,0.024461207,0.01819022,0.013420467,0.009849633,0.007227533,0.005354248,0.00407658,0.003284052,0.002905278
