"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)/Position,0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960
1,0.98195586,0.975556985,0.962190205,0.944985325,0.92624124,0.91084693,0.899774085,0.889295205,0.883176025,0.8762069,0.87037341,0.86465663,0.8546946,0.844276885,0.83174128,0.81809793,0.79800601,0.74006616,0.55611646,0.21806197,0.02626034,0.001387555,0.000148865,0,0,0,0,0,0,0,0,0,0
1.0125,0.98195895,0.975543485,0.96224221,0.94499366,0.92640023,0.91091833,0.899812135,0.88945335,0.883303635,0.87634041,0.870522975,0.86471802,0.854892375,0.844436885,0.831865095,0.81842376,0.798440655,0.741575115,0.56048288,0.22253402,0.02716768,0.001503875,0.000165545,0,0,0,0,0,0,0,0,0,0
1.025,0.981950585,0.97559228,0.962272615,0.945084955,0.92644823,0.910970725,0.899905985,0.88950082,0.883455065,0.876438685,0.870730705,0.86483081,0.855031325,0.844532275,0.832083735,0.8187335,0.798810455,0.74303409,0.5649115,0.2273746,0.02812132,0.001620465,0.00016566,0,0,0,0,0,0,0,0,0,0
1.0375,0.981968555,0.97558667,0.96234098,0.9451197,0.926538715,0.911064185,0.90002468,0.88951643,0.883574555,0.87662513,0.87090174,0.864831085,0.855167915,0.844700595,0.832242075,0.81898721,0.79935172,0.744449855,0.569072335,0.231982395,0.029287625,0.001736465,0.000165555,0,0,0,0,0,0,0,0,0,0
1.05,0.98199644,0.97562308,0.96233908,0.94521431,0.92657014,0.911206755,0.90009069,0.88960168,0.88362064,0.87680798,0.87098694,0.865002885,0.855360075,0.84490506,0.83246737,0.819151445,0.799846375,0.745769865,0.57310311,0.23675065,0.03050245,0.00183638,0.000182505,0,0,0,0,0,0,0,0,0,0
1.0625,0.981996775,0.97565537,0.962357735,0.94524288,0.92666602,0.911223055,0.900277345,0.889544105,0.883777895,0.87691503,0.871119705,0.865135875,0.85555167,0.845059985,0.8325703,0.819386505,0.80033279,0.747139655,0.5773749,0.242287055,0.03174031,0.00193472,0.000198955,0,0,0,0,0,0,0,0,0,0
1.075,0.982005545,0.97569398,0.962395765,0.94531347,0.926738225,0.91135441,0.90031131,0.889683015,0.883868825,0.87704588,0.871164975,0.86536894,0.855629285,0.84525646,0.83284015,0.81957597,0.800786535,0.748315025,0.581759535,0.247141595,0.033017175,0.00198506,0.00019869,0,0,0,0,0,0,0,0,0,0
1.0875,0.982000225,0.975712625,0.96245551,0.94532345,0.92689878,0.911358775,0.90047198,0.889784715,0.883963575,0.877202775,0.871277785,0.86550256,0.855830745,0.84539214,0.83302539,0.819877215,0.801121975,0.74966924,0.586062155,0.252177985,0.034220635,0.002117495,0.00019859,0,0,0,0,0,0,0,0,0,0
1.1,0.981959985,0.975729595,0.962524975,0.94536823,0.926931555,0.91151779,0.900553235,0.889841355,0.884046045,0.877411595,0.87141158,0.865580725,0.855948515,0.84554575,0.83325226,0.820175175,0.801523765,0.75104435,0.5900394,0.25734142,0.03566399,0.00223399,0.000198355,0,0,0,0,0,0,0,0,0,0
1.1125,0.98197665,0.975724925,0.962532205,0.945482595,0.92702751,0.911538935,0.900689,0.889933615,0.884157545,0.87752639,0.871623425,0.86564284,0.856055085,0.84574899,0.833434075,0.82034351,0.80202276,0.752358515,0.59394299,0.262039145,0.03713777,0.00234964,0.00019831,0,0,0,0,0,0,0,0,0,0
1.125,0.98198288,0.975724835,0.96255023,0.945561975,0.92713416,0.91159429,0.90081422,0.890090985,0.88431611,0.8776118,0.871738825,0.86577016,0.85620455,0.84588742,0.833693765,0.820571255,0.802426245,0.753549215,0.597880075,0.267750115,0.03870827,0.002445945,0.000215155,0,0,0,0,0,0,0,0,0,0
1.1375,0.98202097,0.975712245,0.96257475,0.945705675,0.927176375,0.911609305,0.900947595,0.890250795,0.88441919,0.877645185,0.871962365,0.865820905,0.856418765,0.84611465,0.83380128,0.820814605,0.802834525,0.754697105,0.601961375,0.2726163,0.04013141,0.00252844,0.000215115,0,0,0,0,0,0,0,0,0,0
1.15,0.98198042,0.975754415,0.962598385,0.94570345,0.927264175,0.911755155,0.90100996,0.8903473,0.88456629,0.877786005,0.87205157,0.865891525,0.856602685,0.846277315,0.83393516,0.821156635,0.80320558,0.75587806,0.605675075,0.27794547,0.04170214,0.002596245,0.00021499,0,0,0,0,0,0,0,0,0,0
1.1625,0.982022535,0.9757392,0.96262109,0.945759815,0.9273386,0.91180493,0.90109222,0.89047846,0.8847209,0.87796067,0.87209067,0.86606225,0.856680205,0.84633816,0.83423392,0.82134363,0.803626225,0.75702335,0.609324835,0.28323102,0.04306412,0.002743675,0.00023139,0,0,0,0,0,0,0,0,0,0
1.175,0.982047225,0.975744325,0.962616375,0.945850995,0.927393405,0.911875895,0.90126089,0.89055006,0.88478583,0.87812039,0.87219763,0.86624022,0.856781985,0.84659798,0.83436536,0.821592605,0.8039629,0.758151425,0.61343145,0.28845242,0.04472672,0.00285767,0.00026473,0,0,0,0,0,0,0,0,0,0
1.1875,0.982070085,0.975763725,0.96260375,0.945900115,0.927481655,0.91197541,0.901333585,0.890707615,0.884798,0.878249695,0.872362005,0.8663588,0.85694608,0.846717865,0.83459991,0.821883005,0.804249765,0.759287195,0.617129165,0.29406471,0.04635257,0.002873275,0.00028144,0,0,0,0,0,0,0,0,0,0
1.2,0.9820619,0.97578935,0.96259899,0.946010045,0.92750417,0.91212382,0.90140711,0.89082756,0.884877165,0.878310595,0.87255196,0.866488315,0.85709201,0.846794155,0.834748255,0.822069555,0.804748485,0.76029034,0.620798605,0.29920382,0.04766822,0.0030391,0.000315635,0,0,0,0,0,0,0,0,0,0
1.2125,0.9820395,0.975800725,0.962638815,0.94603863,0.9275504,0.912227035,0.90149123,0.89094286,0.88503767,0.878313435,0.87277958,0.86655589,0.857245675,0.846972185,0.834976705,0.82215262,0.8052831,0.761390075,0.624631555,0.30407341,0.049636,0.0032523,0.00031578,0,0,0,0,0,0,0,0,0,0
1.225,0.98200944,0.97585445,0.962613435,0.946091255,0.927613115,0.912362765,0.901546115,0.89101824,0.88524917,0.87838987,0.872879975,0.866727505,0.85741695,0.84704474,0.835239305,0.82228449,0.805704495,0.7624602,0.628036075,0.309884005,0.051364375,0.003335275,0.00033215,0,0,0,0,0,0,0,0,0,0
1.2375,0.98199834,0.975891555,0.962597505,0.94609754,0.9277625,0.912436895,0.90164685,0.8910665,0.885405735,0.878514565,0.87295886,0.8668885,0.85758396,0.847179995,0.83549798,0.82244334,0.806134555,0.76356045,0.63143442,0.315307995,0.053163885,0.00351591,0.00033221,0,0,0,0,0,0,0,0,0,0
1.25,0.981976605,0.975899505,0.962634625,0.94612446,0.927870925,0.91253332,0.901697805,0.891211405,0.885549265,0.878655755,0.87314573,0.867061905,0.85766562,0.847383095,0.835671335,0.822626405,0.806469935,0.76469962,0.635013995,0.32025847,0.0550174,0.003731855,0.000349175,0,0,0,0,0,0,0,0,0,0
1.2625,0.98196431,0.975930035,0.96262466,0.94615697,0.92795057,0.912586945,0.901875055,0.891290005,0.88566507,0.878759625,0.873272865,0.86723541,0.85779196,0.847487085,0.835841,0.822918155,0.806786235,0.76579932,0.638494275,0.325868315,0.057117465,0.003945895,0.00039938,0,0,0,0,0,0,0,0,0,0
1.275,0.98193744,0.975944515,0.96261315,0.94623842,0.927944995,0.912758745,0.901992825,0.891374565,0.88577514,0.878898775,0.873386695,0.867394525,0.85787111,0.84760252,0.83602259,0.823268155,0.807057415,0.766899795,0.641992865,0.33121394,0.05943551,0.004045205,0.00041565,0,0,0,0,0,0,0,0,0,0
1.2875,0.98193846,0.975950005,0.962638535,0.94629463,0.92802461,0.912813825,0.902095495,0.891474315,0.88592553,0.87896058,0.87355231,0.86745069,0.85802047,0.847777575,0.836147155,0.823399455,0.80750631,0.767855945,0.645150465,0.33638643,0.061012865,0.004276815,0.00039849,0,0,0,0,0,0,0,0,0,0
1.3,0.981931075,0.9759498,0.962662105,0.946357135,0.92811088,0.912891825,0.902167575,0.89159156,0.8860201,0.8790853,0.873663465,0.86760502,0.858147725,0.84798166,0.83629197,0.823593275,0.80789407,0.768663105,0.64846362,0.341871255,0.063254095,0.00457232,0.000398375,0,0,0,0,0,0,0,0,0,0
1.3125,0.98193643,0.97595899,0.96269039,0.94640955,0.928170745,0.912966935,0.90233136,0.891654005,0.886120125,0.879227925,0.87381642,0.86762658,0.858313985,0.84818786,0.83648904,0.82369094,0.80827013,0.76953296,0.651632015,0.34729455,0.06561989,0.004657325,0.000415185,0,0,0,0,0,0,0,0,0,0
1.325,0.981946735,0.975957645,0.96273956,0.94644593,0.928179965,0.913093055,0.90245274,0.8917592,0.886218595,0.879311225,0.87396469,0.86771487,0.85844211,0.84839373,0.836627845,0.823875325,0.80861998,0.770287415,0.65477666,0.352470095,0.06792847,0.004887345,0.0004318,0,0,0,0,0,0,0,0,0,0
1.3375,0.982002445,0.975945275,0.96280214,0.946504885,0.928165175,0.9132081,0.902608025,0.89182696,0.886301545,0.87944675,0.874055045,0.867891775,0.85862894,0.848412155,0.83691244,0.82407403,0.80888699,0.771217325,0.657745255,0.35824294,0.07021539,0.005165575,0.000449155,0,0,0,0,0,0,0,0,0,0
1.35,0.98198581,0.975959925,0.96282787,0.946530975,0.92823391,0.913269325,0.902748445,0.891888955,0.88637388,0.8795764,0.87419977,0.86801783,0.858847465,0.848572685,0.83705453,0.824261265,0.809271235,0.772175925,0.660719145,0.36333004,0.072478195,0.005282535,0.00046602,0,0,0,0,0,0,0,0,0,0
1.3625,0.981993505,0.97593623,0.96286293,0.94658492,0.928315885,0.913317435,0.902896405,0.892042085,0.88643915,0.87970756,0.874332255,0.86808381,0.85904162,0.848725465,0.8371936,0.8245271,0.80966356,0.772952725,0.663669,0.36893964,0.074717315,0.00546415,0.000515165,0,0,0,0,0,0,0,0,0,0
1.375,0.981985985,0.975941525,0.962902855,0.94665971,0.928324055,0.91350802,0.902879275,0.89217158,0.88663007,0.87973401,0.874515495,0.86811087,0.859209955,0.848818375,0.83738253,0.824642945,0.81005206,0.773836915,0.6663253,0.37449532,0.07730643,0.00569279,0.00056469,0,0,0,0,0,0,0,0,0,0
1.3875,0.98197728,0.97597184,0.96288899,0.946734975,0.928343185,0.913578205,0.902980615,0.892283115,0.88680678,0.879856565,0.874588725,0.86830702,0.859306695,0.8489573,0.837564425,0.82476557,0.810346995,0.774693225,0.66918529,0.38004359,0.08029483,0.005870495,0.000597805,0,0,0,0,0,0,0,0,0,0
1.4,0.9819865,0.97598965,0.96290987,0.946762015,0.92845716,0.913627535,0.903120095,0.892382185,0.88693069,0.88002595,0.87468353,0.86846903,0.85940173,0.84905271,0.83781771,0.82483387,0.810654505,0.775522225,0.671934495,0.385789345,0.082786505,0.006213615,0.000648085,0,0,0,0,0,0,0,0,0,0
1.4125,0.981959625,0.97601455,0.96293688,0.946764205,0.92856902,0.913662655,0.903164985,0.892547555,0.88705353,0.880194605,0.87472576,0.86864732,0.85944187,0.84935935,0.83800223,0.825154795,0.810868355,0.776308485,0.67488878,0.39133633,0.08566742,0.00658979,0.00069828,0,0,0,0,0,0,0,0,0,0
1.425,0.98193452,0.97600449,0.962992885,0.946827635,0.92859647,0.913729335,0.90329768,0.89268865,0.887105405,0.88037071,0.87479906,0.86882392,0.85953293,0.8495664,0.83818151,0.82519383,0.81123997,0.777093595,0.677666125,0.396905865,0.08850665,0.0069474,0.00073141,0,0,0,0,0,0,0,0,0,0
1.4375,0.98196097,0.976038385,0.963007265,0.946875465,0.92864713,0.913892815,0.90335957,0.892790805,0.887128915,0.880512615,0.87489994,0.86905257,0.85964535,0.8497262,0.838359855,0.8253687,0.811572795,0.777658795,0.680323045,0.40244953,0.091309555,0.00737172,0.000731945,0,0,0,0,0,0,0,0,0,0
1.45,0.98196973,0.97605021,0.96302963,0.94692777,0.9286814,0.914045315,0.90343913,0.892909215,0.887252465,0.88061637,0.87498511,0.869148845,0.8598374,0.84988987,0.83848396,0.825680925,0.81180034,0.778453555,0.68292871,0.408077285,0.094133605,0.00767052,0.000731835,0,0,0,0,0,0,0,0,0,0
1.4625,0.98195476,0.97606693,0.963033635,0.94699694,0.92879756,0.914094135,0.90349465,0.8929778,0.887338955,0.88078481,0.875136655,0.86931381,0.8599107,0.850087775,0.83860048,0.825905625,0.81210893,0.779222505,0.685576935,0.413081635,0.09729196,0.00804762,0.000749005,0,0,0,0,0,0,0,0,0,0
1.475,0.98195691,0.976064035,0.963079695,0.94702288,0.92889724,0.914138255,0.90364326,0.893041495,0.887369125,0.88092034,0.875218345,0.869407285,0.86006593,0.850156635,0.83878821,0.82610541,0.81236997,0.78004961,0.68796812,0.419033475,0.100025205,0.00853905,0.00078209,0,0,0,0,0,0,0,0,0,0
1.4875,0.981962275,0.97605753,0.963115185,0.9470994,0.928983095,0.914178315,0.903702305,0.89316491,0.887470845,0.88105049,0.87535644,0.86954925,0.860186905,0.850299835,0.83898069,0.82628183,0.81275046,0.780644485,0.69056545,0.424487375,0.102991195,0.00893798,0.000815335,0,0,0,0,0,0,0,0,0,0
1.5,0.981939625,0.97610094,0.963156165,0.947134065,0.929033095,0.91426543,0.903809345,0.89326728,0.887564085,0.88122383,0.875512915,0.8696818,0.86035484,0.850320235,0.839192725,0.8265949,0.812946925,0.78137495,0.69303417,0.42976287,0.10566428,0.009377805,0.00084897,0,0,0,0,0,0,0,0,0,0
1.5125,0.981959365,0.976102055,0.9632176,0.94717115,0.929100285,0.9143349,0.903920925,0.893373175,0.88763465,0.881431875,0.875650665,0.86987054,0.860442095,0.85048952,0.83935445,0.826789475,0.813213335,0.7821217,0.695245865,0.43521509,0.108858275,0.00969228,0.000849855,0,0,0,0,0,0,0,0,0,0
1.525,0.98195206,0.97606598,0.963291445,0.947224195,0.929190955,0.91441982,0.904035475,0.89345723,0.887714725,0.88151742,0.8758593,0.86999205,0.860505985,0.85065378,0.839476405,0.827022285,0.81350943,0.782830665,0.697409675,0.440289925,0.112149085,0.01015558,0.00088268,0,0,0,0,0,0,0,0,0,0
1.5375,0.98195001,0.976076785,0.96335211,0.94726174,0.92921689,0.914526185,0.904120075,0.89361451,0.887826945,0.881648755,0.876068075,0.87004901,0.860682025,0.850774925,0.83962389,0.827166605,0.813789765,0.783501945,0.69991066,0.445670815,0.11625755,0.0104762,0.00089905,1.66E-05,0,0,0,0,0,0,0,0,0
1.55,0.98193335,0.9760818,0.963434375,0.947308405,0.9292618,0.91462384,0.904187285,0.89366841,0.88795392,0.88182281,0.876160785,0.87013641,0.86077585,0.8510467,0.83974194,0.827326095,0.81409259,0.78411124,0.702166505,0.450857945,0.11957887,0.011056385,0.00101506,1.67E-05,0,0,0,0,0,0,0,0,0
1.5625,0.98195229,0.976094635,0.96342899,0.947329425,0.929308515,0.914749045,0.904271855,0.89380896,0.888008895,0.8819476,0.876211235,0.87022726,0.860989765,0.851153565,0.839937835,0.82755713,0.814366925,0.78476108,0.704425465,0.456018075,0.12326994,0.011665945,0.00104828,1.67E-05,0,0,0,0,0,0,0,0,0
1.575,0.98192925,0.97613384,0.963453025,0.94740138,0.92940011,0.91485113,0.9042812,0.89401898,0.88816783,0.88213236,0.876267995,0.87032956,0.861182225,0.85132947,0.84005064,0.8277339,0.814711895,0.785367925,0.706486275,0.46108713,0.126826415,0.01206357,0.00109843,1.67E-05,0,0,0,0,0,0,0,0,0
1.5875,0.981930815,0.97613881,0.96347022,0.947501555,0.929433665,0.91496545,0.90435396,0.894128585,0.88824483,0.882274165,0.876345355,0.870510685,0.861327245,0.8515147,0.840188585,0.82794251,0.815000225,0.786116045,0.70825961,0.466537905,0.13017085,0.01256259,0.001182195,1.67E-05,0,0,0,0,0,0,0,0,0
1.6,0.98190727,0.97616812,0.96346918,0.947528585,0.92958218,0.91511318,0.904332345,0.89419728,0.888323565,0.88244886,0.87643087,0.870624735,0.86151663,0.85167177,0.840319365,0.82813996,0.81525446,0.78684743,0.71023171,0.47204387,0.133611475,0.013243045,0.00119937,1.67E-05,0,0,0,0,0,0,0,0,0
1.6125,0.981890685,0.976163485,0.963503175,0.947644575,0.92963968,0.915219975,0.90432798,0.89438732,0.888371855,0.88263217,0.87661443,0.870742185,0.861560165,0.85189626,0.84051621,0.82836853,0.815424045,0.787448385,0.71229341,0.477323335,0.136930055,0.01406164,0.00124878,1.67E-05,0,0,0,0,0,0,0,0,0
1.625,0.9818943,0.976174805,0.96356522,0.947721735,0.92967173,0.91533696,0.90439905,0.894479685,0.888476925,0.88279095,0.8766254,0.87091561,0.86172913,0.852015275,0.840698105,0.828547745,0.81565213,0.788114755,0.714237855,0.482603215,0.140219595,0.014800605,0.00126478,1.66E-05,0,0,0,0,0,0,0,0,0
1.6375,0.98186757,0.976214745,0.96358456,0.94769667,0.929757175,0.91546112,0.904475415,0.894617385,0.888591185,0.882898915,0.87672748,0.87106356,0.86185686,0.85214979,0.840830135,0.828789035,0.81595455,0.78877502,0.71610834,0.48782648,0.144014275,0.015490185,0.001279725,3.33E-05,0,0,0,0,0,0,0,0,0
1.65,0.981896845,0.97619533,0.96361671,0.94772716,0.929840755,0.91554271,0.90461687,0.894682895,0.888694795,0.883045575,0.87684661,0.871185045,0.862036175,0.852235655,0.84099306,0.829027715,0.81609663,0.789375635,0.717918925,0.492794,0.147747665,0.01611035,0.00134392,3.33E-05,0,0,0,0,0,0,0,0,0
1.6625,0.98187932,0.976186595,0.963672205,0.94779003,0.929826265,0.91568076,0.90474596,0.89469999,0.888816835,0.88315675,0.87701511,0.87118672,0.86218378,0.852368975,0.84118385,0.82934621,0.81621269,0.79003271,0.719891945,0.497684015,0.15198984,0.01668243,0.00134449,3.33E-05,0,0,0,0,0,0,0,0,0
1.675,0.981862995,0.9762216,0.96369529,0.94787335,0.929843435,0.915795075,0.904807965,0.89476866,0.88897915,0.883298605,0.877121295,0.871328525,0.86232006,0.85256719,0.841335245,0.82951333,0.81649239,0.790574005,0.721998985,0.50251849,0.15646046,0.017305005,0.001445965,3.33E-05,0,0,0,0,0,0,0,0,0
1.6875,0.981843475,0.97623233,0.96373596,0.94794325,0.929897485,0.91585828,0.90482736,0.89490957,0.889163045,0.88337863,0.877218515,0.871404265,0.862503795,0.85274162,0.841551585,0.82971084,0.81666685,0.791168485,0.7238093,0.507675455,0.16018828,0.018085635,0.001577565,3.34E-05,0,0,0,0,0,0,0,0,0
1.7,0.98184287,0.97624551,0.963778395,0.94800856,0.92998317,0.915916315,0.904933075,0.8950143,0.88926914,0.88341013,0.877427965,0.87151349,0.862740185,0.85277325,0.841697665,0.82984082,0.81694036,0.79175468,0.725426275,0.512810895,0.16468894,0.01889082,0.001625455,3.34E-05,0,0,0,0,0,0,0,0,0
1.7125,0.98187858,0.97624959,0.96378737,0.94804918,0.930010855,0.91598643,0.905050915,0.895207265,0.88935539,0.88345582,0.877519935,0.871638615,0.86297327,0.852912875,0.841875035,0.83005382,0.817197945,0.792179845,0.727175565,0.517520505,0.16861008,0.01977891,0.001691355,3.33E-05,0,0,0,0,0,0,0,0,0
1.725,0.98188279,0.97627256,0.9638205,0.948057885,0.93009952,0.91612016,0.90514779,0.895272665,0.889493415,0.88361856,0.877545665,0.87177264,0.863055695,0.853139445,0.842004885,0.83012126,0.817444785,0.79291771,0.72879621,0.52219095,0.17283418,0.020593475,0.001823,3.33E-05,0,0,0,0,0,0,0,0,0
1.7375,0.981889315,0.976283935,0.963886465,0.94803649,0.930211555,0.91617538,0.90532813,0.89539418,0.8895521,0.883785075,0.87766435,0.87182659,0.86317781,0.853209195,0.84216889,0.83034905,0.81770792,0.79344369,0.730490325,0.52690168,0.17696887,0.021524475,0.001921545,3.33E-05,0,0,0,0,0,0,0,0,0
1.75,0.98189067,0.97631221,0.96390594,0.94806481,0.93030911,0.9162648,0.90542356,0.895431485,0.88966931,0.883881635,0.8778406,0.871976915,0.863237855,0.853465,0.84236773,0.83052348,0.817990775,0.79401012,0.732122325,0.531779395,0.18116628,0.02241823,0.00202178,3.33E-05,0,0,0,0,0,0,0,0,0
1.7625,0.98188776,0.976325755,0.963925015,0.948149835,0.93037018,0.91633593,0.905536565,0.89548801,0.88979849,0.88408068,0.87796214,0.872105345,0.863340695,0.85365105,0.842453845,0.83073714,0.81817343,0.79457356,0.73371282,0.536554125,0.18611486,0.023424095,0.002072785,3.33E-05,0,0,0,0,0,0,0,0,0
1.775,0.981923115,0.976316635,0.96393732,0.948168395,0.93044664,0.916465785,0.905555,0.8955714,0.889943795,0.884257255,0.87803598,0.87223012,0.86353693,0.853786135,0.842559165,0.831001315,0.818413625,0.795039645,0.735547215,0.540987715,0.190699125,0.02432449,0.00218972,4.98E-05,0,0,0,0,0,0,0,0,0
1.7875,0.981941475,0.97629304,0.963975805,0.948247075,0.93049685,0.91652204,0.905648365,0.895740275,0.88999683,0.88435754,0.8781869,0.87230349,0.86366715,0.85392779,0.84275269,0.831176185,0.81867141,0.79552286,0.73715826,0.545368725,0.195640595,0.024972065,0.002239615,4.98E-05,0,0,0,0,0,0,0,0,0
1.8,0.98195733,0.976294765,0.963983585,0.948309385,0.930575715,0.91662109,0.905773945,0.895816845,0.890078685,0.88440234,0.8784416,0.87241047,0.86381281,0.85396147,0.842938245,0.831371765,0.81895087,0.796049705,0.738608445,0.549833535,0.200688395,0.02612945,0.00230589,4.97E-05,0,0,0,0,0,0,0,0,0
1.8125,0.98194315,0.976317445,0.96401944,0.948316995,0.930706675,0.916640965,0.90588345,0.895954235,0.89022531,0.884479675,0.878600475,0.872478875,0.864069335,0.854022515,0.843132545,0.83160498,0.819113695,0.796513385,0.740115535,0.55422275,0.20563334,0.02695054,0.002404995,4.98E-05,0,0,0,0,0,0,0,0,0
1.825,0.98192794,0.976319395,0.964036525,0.948377865,0.93080075,0.916666595,0.90602393,0.896095275,0.890295255,0.884548385,0.878752655,0.87259362,0.8641175,0.85415782,0.84338302,0.831806395,0.81930297,0.79697232,0.741625915,0.55853156,0.210500235,0.0280777,0.00250329,4.97E-05,0,0,0,0,0,0,0,0,0
1.8375,0.981926205,0.976341755,0.96404729,0.948422115,0.930873685,0.916736115,0.906147545,0.89617746,0.89040855,0.88465459,0.878842115,0.872731805,0.8642966,0.85422665,0.84358951,0.832018975,0.81957874,0.797257325,0.743097145,0.56296013,0.215406735,0.029293395,0.002635505,4.97E-05,0,0,0,0,0,0,0,0,0
1.85,0.98191786,0.976390885,0.96406082,0.94845911,0.930960145,0.916738395,0.906253165,0.896300715,0.89045372,0.884824265,0.879003235,0.87279886,0.864424765,0.85438993,0.84375557,0.83221142,0.819743955,0.79766944,0.74456917,0.567401855,0.220374215,0.03040127,0.00269756,6.63E-05,0,0,0,0,0,0,0,0,0
1.8625,0.98196413,0.976376215,0.964074675,0.94852544,0.930976645,0.916868195,0.90634514,0.896408485,0.89049233,0.884977115,0.8791003,0.8729823,0.86454149,0.854539505,0.84388062,0.83236459,0.81997232,0.798085055,0.746041385,0.571410525,0.2257245,0.03174409,0.00281007,6.64E-05,0,0,0,0,0,0,0,0,0
1.875,0.98194462,0.97638613,0.964118775,0.9485604,0.931051225,0.91699233,0.90646843,0.89639271,0.89066252,0.885073215,0.87919592,0.87311016,0.86464171,0.854629135,0.84412635,0.83245022,0.820222865,0.798510515,0.7474581,0.575892855,0.230568685,0.032722365,0.002957655,8.30E-05,0,0,0,0,0,0,0,0,0
1.8875,0.981952115,0.976381895,0.964191685,0.94858046,0.931139595,0.91713008,0.9065144,0.89648484,0.890758925,0.88519441,0.879320905,0.873228815,0.864824655,0.8547451,0.84421219,0.8327606,0.820570545,0.7988091,0.74881573,0.57991075,0.23561885,0.034003,0.003072355,8.29E-05,0,0,0,0,0,0,0,0,0
1.9,0.98195836,0.97643022,0.964206035,0.948661415,0.93123301,0.917206015,0.906661575,0.89654118,0.890813705,0.88540312,0.87931807,0.87338641,0.86501484,0.854933145,0.84430552,0.832895265,0.8207894,0.799306815,0.750140605,0.58386003,0.24074802,0.035067815,0.00326908,8.29E-05,0,0,0,0,0,0,0,0,0
1.9125,0.98195246,0.976446825,0.96423159,0.948678745,0.9313185,0.91734025,0.90669643,0.89669217,0.890896025,0.885532,0.879416245,0.873558025,0.86515992,0.855076625,0.844421265,0.83300947,0.821078915,0.79961202,0.751429315,0.58820481,0.246006385,0.0364212,0.00339778,8.28E-05,0,0,0,0,0,0,0,0,0
1.925,0.981925585,0.976500855,0.964222545,0.94876023,0.93138845,0.9173854,0.90678985,0.896811715,0.891053035,0.88564421,0.87946497,0.87367376,0.86533359,0.85516029,0.844614515,0.83310977,0.821307155,0.800168355,0.75269313,0.59229052,0.25140573,0.037731865,0.00341441,9.98E-05,0,0,0,0,0,0,0,0,0
1.9375,0.981920105,0.97655233,0.964244455,0.94881018,0.931475675,0.9174058,0.906936075,0.8968426,0.891197545,0.88577803,0.87965894,0.873721145,0.865390965,0.85540757,0.844725265,0.83331234,0.821498335,0.800513975,0.75395764,0.596374535,0.256310465,0.0394374,0.003613515,9.97E-05,0,0,0,0,0,0,0,0,0
1.95,0.981945065,0.976539655,0.96428202,0.94885435,0.93152575,0.917492405,0.906925945,0.896993255,0.89129916,0.885933755,0.87982611,0.87376555,0.8654867,0.855492,0.844943685,0.833551945,0.821751705,0.800813905,0.75541033,0.60031465,0.26144167,0.040753135,0.00381358,9.98E-05,0,0,0,0,0,0,0,0,0
